Date,active_power[W],kWh
2016-01-07 17:30,1953.40,0.488350861
2016-01-07 17:45,364.05,0.091013702
2016-01-07 18:00,344.34,0.086083954
2016-01-07 18:15,340.83,0.085207794
2016-01-07 18:30,2447.18,0.611795593
2016-01-07 18:45,243.20,0.060800087
2016-01-07 19:00,1361.66,0.340415619
2016-01-07 19:15,316.20,0.079049683
2016-01-07 19:30,434.69,0.108672836
2016-01-07 19:45,321.58,0.080395775
2016-01-07 20:00,2280.62,0.570154297
2016-01-07 20:15,257.43,0.06435733
2016-01-07 20:30,216.93,0.054232265
2016-01-07 20:45,341.57,0.085392822
2016-01-07 21:00,2584.04,0.646009216
2016-01-07 21:15,2776.03,0.694007751
2016-01-07 21:30,518.27,0.129568069
2016-01-07 21:45,458.35,0.114587494
2016-01-07 22:00,2565.30,0.641326111
2016-01-07 22:15,321.23,0.080308311
2016-01-07 22:30,314.95,0.078736725
2016-01-07 22:45,299.52,0.074880989
2016-01-07 23:00,345.92,0.086478775
2016-01-07 23:15,378.61,0.094651619
2016-01-07 23:30,418.85,0.104712181
2016-01-07 23:45,351.40,0.087851166
2016-01-08 00:00,336.52,0.084129822
2016-01-08 00:15,218.80,0.054699627
2016-01-08 00:30,204.08,0.051021103
2016-01-08 00:45,127.32,0.031831017
2016-01-08 01:00,128.07,0.032017639
2016-01-08 01:15,149.64,0.037411102
2016-01-08 01:30,254.05,0.063512199
2016-01-08 01:45,236.18,0.0590438
2016-01-08 02:00,132.71,0.033178299
2016-01-08 02:15,124.28,0.031071018
2016-01-08 02:30,103.58,0.025895967
2016-01-08 02:45,124.72,0.031179893
2016-01-08 03:00,196.61,0.049151649
2016-01-08 03:15,159.41,0.039853661
2016-01-08 03:30,158.48,0.039620667
2016-01-08 03:45,120.76,0.030190662
2016-01-08 04:00,125.45,0.031362898
2016-01-08 04:15,200.58,0.050144669
2016-01-08 04:30,126.09,0.031522095
2016-01-08 04:45,125.27,0.031317381
2016-01-08 05:00,87.75,0.021936802
2016-01-08 05:15,158.10,0.039525089
2016-01-08 05:30,237.38,0.059345676
2016-01-08 05:45,175.13,0.043782497
2016-01-08 06:00,205.58,0.051395634
2016-01-08 06:15,193.03,0.048257767
2016-01-08 06:30,1425.85,0.356461823
2016-01-08 06:45,267.11,0.066776443
2016-01-08 07:00,290.03,0.072507927
2016-01-08 07:15,208.73,0.052183708
2016-01-08 07:30,171.70,0.042925365
2016-01-08 07:45,264.41,0.066103279
2016-01-08 08:00,207.36,0.051840076
2016-01-08 08:15,140.22,0.035053894
2016-01-08 08:30,136.60,0.034149029
2016-01-08 08:45,99.54,0.02488459
2016-01-08 09:00,258.74,0.064684311
2016-01-08 09:15,214.02,0.053504906
2016-01-08 09:30,172.25,0.043061359
2016-01-08 09:45,133.35,0.033336945
2016-01-08 10:00,136.54,0.034134033
2016-01-08 10:15,194.44,0.04860936
2016-01-08 10:30,217.31,0.054328697
2016-01-08 10:45,4466.46,1.11661438
2016-01-08 11:00,4705.82,1.176456177
2016-01-08 11:15,2401.03,0.600256653
2016-01-08 11:30,2403.39,0.600847961
2016-01-08 11:45,2317.49,0.579372925
2016-01-08 12:00,1386.43,0.346606415
2016-01-08 12:15,207.50,0.051875648
2016-01-08 12:30,277.96,0.069489319
2016-01-08 12:45,240.36,0.060089844
2016-01-08 13:00,122.90,0.030724474
2016-01-08 13:15,132.24,0.033059116
2016-01-08 13:30,2420.58,0.605144836
2016-01-08 13:45,359.62,0.089906036
2016-01-08 14:00,262.04,0.065510696
2016-01-08 14:15,219.37,0.054842491
2016-01-08 14:30,195.48,0.04887001
2016-01-08 14:45,2446.04,0.611509644
2016-01-08 15:00,2349.77,0.587442383
2016-01-08 15:15,273.02,0.068255486
2016-01-08 15:30,209.32,0.052330723
2016-01-08 15:45,231.90,0.05797625
2016-01-08 16:00,246.48,0.06162114
2016-01-08 16:15,132.27,0.033068153
2016-01-08 16:30,144.29,0.036073586
2016-01-08 16:45,225.98,0.056495655
2016-01-08 17:00,265.82,0.06645546
2016-01-08 17:15,334.45,0.083612442
2016-01-08 17:30,398.83,0.099708153
2016-01-08 17:45,227.71,0.056928722
2016-01-08 18:00,388.14,0.097034821
2016-01-08 18:15,294.46,0.073616066
2016-01-08 18:30,285.93,0.071483055
2016-01-08 18:45,175.41,0.043852871
2016-01-08 19:00,326.35,0.081587845
2016-01-08 19:15,424.12,0.106030487
2016-01-08 19:30,435.78,0.108944984
2016-01-08 19:45,472.37,0.118092972
2016-01-08 20:00,327.84,0.081961243
2016-01-08 20:15,286.19,0.071546684
2016-01-08 20:30,394.63,0.098658279
2016-01-08 20:45,404.78,0.101194046
2016-01-08 21:00,273.73,0.068433136
2016-01-08 21:15,385.91,0.096477058
2016-01-08 21:30,354.04,0.088510223
2016-01-08 21:45,387.75,0.096937683
2016-01-08 22:00,351.43,0.087856491
2016-01-08 22:15,2430.41,0.607603333
2016-01-08 22:30,382.48,0.095620033
2016-01-08 22:45,274.34,0.068583939
2016-01-08 23:00,194.64,0.048660332
2016-01-08 23:15,300.92,0.075230072
2016-01-08 23:30,307.28,0.076820557
2016-01-08 23:45,2235.00,0.558748962
2016-01-09 00:00,87.59,0.021896336
2016-01-09 00:15,215.31,0.05382798
2016-01-09 00:30,198.22,0.049555653
2016-01-09 00:45,232.33,0.058081551
2016-01-09 01:00,122.23,0.03055858
2016-01-09 01:15,120.51,0.030127659
2016-01-09 01:30,178.92,0.044729858
2016-01-09 01:45,200.95,0.050238136
2016-01-09 02:00,271.42,0.067853973
2016-01-09 02:15,121.90,0.030476004
2016-01-09 02:30,154.19,0.038547581
2016-01-09 02:45,252.48,0.06312088
2016-01-09 03:00,239.59,0.05989756
2016-01-09 03:15,202.07,0.050517998
2016-01-09 03:30,123.31,0.030828743
2016-01-09 03:45,122.29,0.030571682
2016-01-09 04:00,89.55,0.022387493
2016-01-09 04:15,202.75,0.050687843
2016-01-09 04:30,230.16,0.057540588
2016-01-09 04:45,156.81,0.039201954
2016-01-09 05:00,153.97,0.038491253
2016-01-09 05:15,154.89,0.038722641
2016-01-09 05:30,203.41,0.050853012
2016-01-09 05:45,197.93,0.049482094
2016-01-09 06:00,112.80,0.028200985
2016-01-09 06:15,155.98,0.038995384
2016-01-09 06:30,155.36,0.038840378
2016-01-09 06:45,247.97,0.061992268
2016-01-09 07:00,414.31,0.103577858
2016-01-09 07:15,374.78,0.093694908
2016-01-09 07:30,572.79,0.143197449
2016-01-09 07:45,599.06,0.149763962
2016-01-09 08:00,568.12,0.142029373
2016-01-09 08:15,230.10,0.057525814
2016-01-09 08:30,287.26,0.071814331
2016-01-09 08:45,300.55,0.07513765
2016-01-09 09:00,254.89,0.063722885
2016-01-09 09:15,216.35,0.054086403
2016-01-09 09:30,188.32,0.047078972
2016-01-09 09:45,2855.30,0.713824158
2016-01-09 10:00,135.01,0.033752869
2016-01-09 10:15,216.30,0.054075722
2016-01-09 10:30,231.15,0.05778756
2016-01-09 10:45,84.17,0.021041418
2016-01-09 11:00,158.70,0.039676208
2016-01-09 11:15,208.91,0.052227959
2016-01-09 11:30,309.55,0.077388298
2016-01-09 11:45,348.28,0.087069954
2016-01-09 12:00,311.84,0.077959595
2016-01-09 12:15,474.24,0.118560699
2016-01-09 12:30,3079.15,0.769788452
2016-01-09 12:45,2782.11,0.695526855
2016-01-09 13:00,361.78,0.090445892
2016-01-09 13:15,260.73,0.065183304
2016-01-09 13:30,291.01,0.072752022
2016-01-09 13:45,364.75,0.091187607
2016-01-09 14:00,2654.36,0.663590271
2016-01-09 14:15,470.15,0.117538445
2016-01-09 14:30,2577.13,0.644283325
2016-01-09 14:45,413.94,0.103484528
2016-01-09 15:00,540.37,0.135091751
2016-01-09 15:15,528.96,0.132240387
2016-01-09 15:30,2342.54,0.58563446
2016-01-09 15:45,2378.63,0.594657104
2016-01-09 16:00,652.19,0.163046783
2016-01-09 16:15,1275.25,0.318813477
2016-01-09 16:30,1118.01,0.279503235
2016-01-09 16:45,1222.30,0.305576202
2016-01-09 17:00,1203.25,0.300812134
2016-01-09 17:15,1432.92,0.358230286
2016-01-09 17:30,1285.57,0.321391479
2016-01-09 17:45,1257.32,0.314329712
2016-01-09 18:00,1249.21,0.312303711
2016-01-09 18:15,1164.84,0.291209503
2016-01-09 18:30,1197.43,0.299356323
2016-01-09 18:45,997.36,0.249340729
2016-01-09 19:00,935.18,0.23379483
2016-01-09 19:15,900.08,0.225020645
2016-01-09 19:30,985.34,0.246334656
2016-01-09 19:45,1030.44,0.257610229
2016-01-09 20:00,1010.30,0.252574127
2016-01-09 20:15,926.71,0.231678085
2016-01-09 20:30,3201.40,0.800350464
2016-01-09 20:45,1062.17,0.265543304
2016-01-09 21:00,970.54,0.242634338
2016-01-09 21:15,1095.60,0.273900238
2016-01-09 21:30,1073.70,0.268425232
2016-01-09 21:45,984.69,0.246171509
2016-01-09 22:00,980.89,0.24522348
2016-01-09 22:15,1033.15,0.258288361
2016-01-09 22:30,1079.36,0.269840424
2016-01-09 22:45,1064.65,0.26616217
2016-01-09 23:00,515.08,0.128771042
2016-01-09 23:15,435.88,0.108970596
2016-01-09 23:30,539.10,0.134774963
2016-01-09 23:45,498.48,0.124621246
2016-01-10 00:00,380.32,0.095079796
2016-01-10 00:15,419.38,0.104844849
2016-01-10 00:30,430.50,0.10762384
2016-01-10 00:45,430.46,0.107614975
2016-01-10 01:00,352.77,0.088191582
2016-01-10 01:15,254.11,0.063528038
2016-01-10 01:30,292.38,0.073095261
2016-01-10 01:45,284.88,0.071220573
2016-01-10 02:00,341.43,0.085357788
2016-01-10 02:15,326.15,0.081536713
2016-01-10 02:30,358.43,0.089608612
2016-01-10 02:45,294.71,0.073678406
2016-01-10 03:00,265.08,0.066269165
2016-01-10 03:15,306.36,0.076588943
2016-01-10 03:30,374.65,0.093662979
2016-01-10 03:45,282.82,0.070704872
2016-01-10 04:00,261.17,0.065293472
2016-01-10 04:15,256.92,0.064229073
2016-01-10 04:30,338.37,0.084591751
2016-01-10 04:45,381.66,0.095414169
2016-01-10 05:00,289.76,0.072441223
2016-01-10 05:15,259.08,0.064768967
2016-01-10 05:30,258.04,0.064510704
2016-01-10 05:45,424.66,0.106166183
2016-01-10 06:00,407.80,0.1019496
2016-01-10 06:15,302.21,0.075552597
2016-01-10 06:30,292.29,0.07307193
2016-01-10 06:45,283.39,0.070846626
2016-01-10 07:00,416.88,0.104219948
2016-01-10 07:15,404.28,0.101070541
2016-01-10 07:30,288.07,0.072018723
2016-01-10 07:45,290.85,0.072713646
2016-01-10 08:00,455.40,0.113850616
2016-01-10 08:15,480.85,0.120212616
2016-01-10 08:30,577.59,0.144398544
2016-01-10 08:45,464.05,0.116013611
2016-01-10 09:00,502.90,0.125725632
2016-01-10 09:15,3936.03,0.984008362
2016-01-10 09:30,350.72,0.087680466
2016-01-10 09:45,491.72,0.122928772
2016-01-10 10:00,271.41,0.067853165
2016-01-10 10:15,299.88,0.074970886
2016-01-10 10:30,450.62,0.112655281
2016-01-10 10:45,492.43,0.12310746
2016-01-10 11:00,447.78,0.111944305
2016-01-10 11:15,395.82,0.098955841
2016-01-10 11:30,2544.39,0.636097412
2016-01-10 11:45,525.72,0.131430069
2016-01-10 12:00,4641.69,1.160421997
2016-01-10 12:15,4098.00,1.024500732
2016-01-10 12:30,623.56,0.155890366
2016-01-10 12:45,396.14,0.099034782
2016-01-10 13:00,2434.76,0.608689941
2016-01-10 13:15,804.07,0.201017975
2016-01-10 13:30,587.67,0.146918045
2016-01-10 13:45,571.68,0.142919952
2016-01-10 14:00,542.04,0.135509583
2016-01-10 14:15,2509.29,0.627323608
2016-01-10 14:30,515.40,0.128851028
2016-01-10 14:45,400.09,0.100022568
2016-01-10 15:00,743.80,0.185949692
2016-01-10 15:15,423.66,0.105915092
2016-01-10 15:30,291.93,0.072981941
2016-01-10 15:45,250.57,0.062642887
2016-01-10 16:00,330.17,0.082543182
2016-01-10 16:15,2606.28,0.651569763
2016-01-10 16:30,475.94,0.118985123
2016-01-10 16:45,365.39,0.091346893
2016-01-10 17:00,378.74,0.094685982
2016-01-10 17:15,425.52,0.106378761
2016-01-10 17:30,464.75,0.116188416
2016-01-10 17:45,891.19,0.222798676
2016-01-10 18:00,1143.51,0.285877075
2016-01-10 18:15,1137.77,0.284443726
2016-01-10 18:30,1206.31,0.30157843
2016-01-10 18:45,1272.22,0.318054932
2016-01-10 19:00,1069.39,0.267347839
2016-01-10 19:15,1031.39,0.257847748
2016-01-10 19:30,895.91,0.223978378
2016-01-10 19:45,1054.63,0.263657501
2016-01-10 20:00,1229.34,0.307334198
2016-01-10 20:15,1094.76,0.273689758
2016-01-10 20:30,1061.85,0.265462372
2016-01-10 20:45,1042.43,0.260607361
2016-01-10 21:00,1130.12,0.2825289
2016-01-10 21:15,3640.13,0.910031738
2016-01-10 21:30,1100.75,0.275187683
2016-01-10 21:45,3131.53,0.782883057
2016-01-10 22:00,1114.87,0.278718445
2016-01-10 22:15,568.75,0.142186859
2016-01-10 22:30,538.93,0.134731583
2016-01-10 22:45,2606.06,0.651516052
2016-01-10 23:00,374.59,0.093647484
2016-01-10 23:15,384.56,0.096139801
2016-01-10 23:30,414.39,0.103597565
2016-01-10 23:45,489.63,0.122407913
2016-01-11 00:00,441.99,0.110496613
2016-01-11 00:15,387.46,0.096864731
2016-01-11 00:30,231.80,0.057949814
2016-01-11 00:45,137.94,0.034486073
2016-01-11 01:00,182.47,0.045616646
2016-01-11 01:15,243.96,0.060989159
2016-01-11 01:30,160.31,0.040077873
2016-01-11 01:45,137.13,0.034281864
2016-01-11 02:00,158.79,0.039698612
2016-01-11 02:15,249.32,0.0623298
2016-01-11 02:30,202.72,0.050680313
2016-01-11 02:45,136.46,0.034114059
2016-01-11 03:00,168.94,0.042236031
2016-01-11 03:15,385.32,0.096329002
2016-01-11 03:30,202.71,0.050677731
2016-01-11 03:45,265.08,0.06626992
2016-01-11 04:00,201.42,0.050353973
2016-01-11 04:15,136.75,0.034186386
2016-01-11 04:30,168.07,0.042018501
2016-01-11 04:45,204.29,0.051072815
2016-01-11 05:00,256.44,0.064110336
2016-01-11 05:15,172.63,0.043157856
2016-01-11 05:30,200.73,0.05018248
2016-01-11 05:45,259.66,0.064914452
2016-01-11 06:00,2436.85,0.609211853
2016-01-11 06:15,283.23,0.070808365
2016-01-11 06:30,177.18,0.044294624
2016-01-11 06:45,215.50,0.053874969
2016-01-11 07:00,157.64,0.039409714
2016-01-11 07:15,248.48,0.062118805
2016-01-11 07:30,169.88,0.042469994
2016-01-11 07:45,130.17,0.032543518
2016-01-11 08:00,136.14,0.034035622
2016-01-11 08:15,165.36,0.041341064
2016-01-11 08:30,209.17,0.052293053
2016-01-11 08:45,195.91,0.048976433
2016-01-11 09:00,137.67,0.034417412
2016-01-11 09:15,128.83,0.032206375
2016-01-11 09:30,163.94,0.040985294
2016-01-11 09:45,202.65,0.050661713
2016-01-11 10:00,199.50,0.049875103
2016-01-11 10:15,165.77,0.041443462
2016-01-11 10:30,226.47,0.056617714
2016-01-11 10:45,129.49,0.032371696
2016-01-11 11:00,212.32,0.053079418
2016-01-11 11:15,170.71,0.042676727
2016-01-11 11:30,132.22,0.033054668
2016-01-11 11:45,127.92,0.031980949
2016-01-11 12:00,164.60,0.041149078
2016-01-11 12:15,208.33,0.052083221
2016-01-11 12:30,210.83,0.05270797
2016-01-11 12:45,122.37,0.030592869
2016-01-11 13:00,164.45,0.041111263
2016-01-11 13:15,158.34,0.039585358
2016-01-11 13:30,168.14,0.042035786
2016-01-11 13:45,172.77,0.043191429
2016-01-11 14:00,167.98,0.041994812
2016-01-11 14:15,101.04,0.025260811
2016-01-11 14:30,127.04,0.031760166
2016-01-11 14:45,155.25,0.038813065
2016-01-11 15:00,238.98,0.059745434
2016-01-11 15:15,213.43,0.053358692
2016-01-11 15:30,122.06,0.030515139
2016-01-11 15:45,313.36,0.078340805
2016-01-11 16:00,237.70,0.059425823
2016-01-11 16:15,374.77,0.093693466
2016-01-11 16:30,386.01,0.096502884
2016-01-11 16:45,297.51,0.074378036
2016-01-11 17:00,274.36,0.068589401
2016-01-11 17:15,317.16,0.079291138
2016-01-11 17:30,1273.14,0.318284332
2016-01-11 17:45,497.46,0.124364243
2016-01-11 18:00,416.10,0.104025253
2016-01-11 18:15,2240.97,0.56024292
2016-01-11 18:30,174.67,0.043667625
2016-01-11 18:45,160.19,0.040047791
2016-01-11 19:00,287.67,0.071917892
2016-01-11 19:15,211.51,0.052876923
2016-01-11 19:30,176.15,0.044038624
2016-01-11 19:45,99.13,0.024782856
2016-01-11 20:00,130.80,0.03270079
2016-01-11 20:15,120.31,0.030077225
2016-01-11 20:30,214.00,0.053500824
2016-01-11 20:45,165.82,0.041454308
2016-01-11 21:00,126.54,0.031635757
2016-01-11 21:15,163.80,0.04094899
2016-01-11 21:30,98.73,0.024683731
2016-01-11 21:45,209.77,0.052443138
2016-01-11 22:00,211.14,0.05278479
2016-01-11 22:15,441.38,0.110344963
2016-01-11 22:30,429.84,0.107460548
2016-01-11 22:45,315.55,0.078888618
2016-01-11 23:00,2518.80,0.629699219
2016-01-11 23:15,565.05,0.141261948
2016-01-11 23:30,2424.71,0.606176636
2016-01-11 23:45,167.81,0.041952148
2016-01-12 00:00,301.76,0.075439537
2016-01-12 00:15,4424.52,1.106130371
2016-01-12 00:30,345.91,0.086477295
2016-01-12 00:45,190.68,0.047670967
2016-01-12 01:00,153.06,0.038264626
2016-01-12 01:15,145.84,0.036460403
2016-01-12 01:30,2242.86,0.560714172
2016-01-12 01:45,246.54,0.061635735
2016-01-12 02:00,377.44,0.094360832
2016-01-12 02:15,164.35,0.041087048
2016-01-12 02:30,165.15,0.041286854
2016-01-12 02:45,133.66,0.033414742
2016-01-12 03:00,176.11,0.044028267
2016-01-12 03:15,206.57,0.051643139
2016-01-12 03:30,163.50,0.040875443
2016-01-12 03:45,170.18,0.042545979
2016-01-12 04:00,126.71,0.031677748
2016-01-12 04:15,245.26,0.061314716
2016-01-12 04:30,206.22,0.051555054
2016-01-12 04:45,93.80,0.023449343
2016-01-12 05:00,131.24,0.032811195
2016-01-12 05:15,129.91,0.032478458
2016-01-12 05:30,244.94,0.061234085
2016-01-12 05:45,241.86,0.060465981
2016-01-12 06:00,163.37,0.0408433
2016-01-12 06:15,142.32,0.035578835
2016-01-12 06:30,217.74,0.054434151
2016-01-12 06:45,269.93,0.067481583
2016-01-12 07:00,218.31,0.054577477
2016-01-12 07:15,188.08,0.047020966
2016-01-12 07:30,190.30,0.047573944
2016-01-12 07:45,197.11,0.049278423
2016-01-12 08:00,142.28,0.035570923
2016-01-12 08:15,195.93,0.04898275
2016-01-12 08:30,117.71,0.029426592
2016-01-12 08:45,116.55,0.029138626
2016-01-12 09:00,118.97,0.02974197
2016-01-12 09:15,150.28,0.03756908
2016-01-12 09:30,219.69,0.0549216
2016-01-12 09:45,151.48,0.037869999
2016-01-12 10:00,119.73,0.029932365
2016-01-12 10:15,108.30,0.027074604
2016-01-12 10:30,118.41,0.029603476
2016-01-12 10:45,222.99,0.055747437
2016-01-12 11:00,226.30,0.056575462
2016-01-12 11:15,116.53,0.029133236
2016-01-12 11:30,151.76,0.037941132
2016-01-12 11:45,223.45,0.055861637
2016-01-12 12:00,188.25,0.047062538
2016-01-12 12:15,193.03,0.048257202
2016-01-12 12:30,141.35,0.035336895
2016-01-12 12:45,149.49,0.037373344
2016-01-12 13:00,112.36,0.028090858
2016-01-12 13:15,154.05,0.038512539
2016-01-12 13:30,157.93,0.039483498
2016-01-12 13:45,116.45,0.029113087
2016-01-12 14:00,79.54,0.019884279
2016-01-12 14:15,194.19,0.048546921
2016-01-12 14:30,1277.51,0.31937677
2016-01-12 14:45,251.61,0.062902996
2016-01-12 15:00,216.28,0.054070427
2016-01-12 15:15,277.81,0.069453217
2016-01-12 15:30,273.01,0.068252174
2016-01-12 15:45,97.99,0.024497053
2016-01-12 16:00,276.45,0.069112732
2016-01-12 16:15,251.41,0.062853481
2016-01-12 16:30,255.96,0.063989788
2016-01-12 16:45,145.38,0.036344215
2016-01-12 17:00,170.12,0.042530151
2016-01-12 17:15,280.34,0.070085304
2016-01-12 17:30,269.02,0.067255241
2016-01-12 17:45,571.57,0.142891556
2016-01-12 18:00,421.32,0.10533049
2016-01-12 18:15,230.73,0.057683186
2016-01-12 18:30,267.38,0.066845795
2016-01-12 18:45,310.56,0.077640717
2016-01-12 19:00,1468.84,0.367209076
2016-01-12 19:15,264.42,0.066105659
2016-01-12 19:30,260.41,0.06510257
2016-01-12 19:45,180.40,0.0450994
2016-01-12 20:00,379.54,0.094885933
2016-01-12 20:15,339.05,0.084761513
2016-01-12 20:30,418.04,0.104509392
2016-01-12 20:45,290.62,0.072654922
2016-01-12 21:00,211.51,0.052876617
2016-01-12 21:15,373.25,0.093312744
2016-01-12 21:30,426.64,0.106661217
2016-01-12 21:45,198.29,0.049572166
2016-01-12 22:00,193.08,0.048270424
2016-01-12 22:15,128.67,0.032168102
2016-01-12 22:30,223.08,0.055771214
2016-01-12 22:45,226.87,0.056717422
2016-01-12 23:00,230.76,0.057691185
2016-01-12 23:15,120.00,0.030000195
2016-01-12 23:30,116.61,0.029152073
2016-01-12 23:45,118.96,0.029739639
2016-01-13 00:00,164.46,0.0411138
2016-01-13 00:15,200.02,0.050005959
2016-01-13 00:30,143.67,0.035917053
2016-01-13 00:45,151.98,0.037996162
2016-01-13 01:00,114.28,0.028570782
2016-01-13 01:15,235.83,0.058958553
2016-01-13 01:30,192.79,0.048198112
2016-01-13 01:45,118.97,0.029741266
2016-01-13 02:00,109.51,0.027378111
2016-01-13 02:15,118.67,0.02966774
2016-01-13 02:30,203.20,0.050800522
2016-01-13 02:45,167.12,0.041780495
2016-01-13 03:00,120.33,0.030081705
2016-01-13 03:15,116.08,0.029021139
2016-01-13 03:30,154.00,0.038499249
2016-01-13 03:45,291.99,0.072996384
2016-01-13 04:00,260.67,0.065168335
2016-01-13 04:15,152.78,0.038195427
2016-01-13 04:30,145.11,0.036278065
2016-01-13 04:45,138.97,0.034743042
2016-01-13 05:00,118.22,0.029555803
2016-01-13 05:15,161.55,0.040388638
2016-01-13 05:30,118.86,0.029716173
2016-01-13 05:45,92.26,0.023065807
2016-01-13 06:00,2284.78,0.571194885
2016-01-13 06:15,290.00,0.072500618
2016-01-13 06:30,315.62,0.078905426
2016-01-13 06:45,382.28,0.095568993
2016-01-13 07:00,326.47,0.081616333
2016-01-13 07:15,278.70,0.0696745
2016-01-13 07:30,260.53,0.065133514
2016-01-13 07:45,177.32,0.044328957
2016-01-13 08:00,132.29,0.033073471
2016-01-13 08:15,131.78,0.032943798
2016-01-13 08:30,135.44,0.033861229
2016-01-13 08:45,228.63,0.057156898
2016-01-13 09:00,210.34,0.052585068
2016-01-13 09:15,133.74,0.033435524
2016-01-13 09:30,132.19,0.03304705
2016-01-13 09:45,128.11,0.03202787
2016-01-13 10:00,164.85,0.041211761
2016-01-13 10:15,234.71,0.058676479
2016-01-13 10:30,165.31,0.041326912
2016-01-13 10:45,127.54,0.031885498
2016-01-13 11:00,134.48,0.03361977
2016-01-13 11:15,93.86,0.023464996
2016-01-13 11:30,212.32,0.053079384
2016-01-13 11:45,95.70,0.023924488
2016-01-13 12:00,141.67,0.035416729
2016-01-13 12:15,95.78,0.023945019
2016-01-13 12:30,136.34,0.03408614
2016-01-13 12:45,236.25,0.059062843
2016-01-13 13:00,160.49,0.040123734
2016-01-13 13:15,169.29,0.042321781
2016-01-13 13:30,155.82,0.038953957
2016-01-13 13:45,166.56,0.041639114
2016-01-13 14:00,204.27,0.051067947
2016-01-13 14:15,198.46,0.049614273
2016-01-13 14:30,131.25,0.03281142
2016-01-13 14:45,122.38,0.030594944
2016-01-13 15:00,131.34,0.032834587
2016-01-13 15:15,201.55,0.050387646
2016-01-13 15:30,241.71,0.060427162
2016-01-13 15:45,158.12,0.039528873
2016-01-13 16:00,155.25,0.038812279
2016-01-13 16:15,166.70,0.041673779
2016-01-13 16:30,248.06,0.062015831
2016-01-13 16:45,279.43,0.069857071
2016-01-13 17:00,2319.29,0.579821655
2016-01-13 17:15,2340.74,0.585185852
2016-01-13 17:30,454.91,0.113726669
2016-01-13 17:45,369.62,0.092403908
2016-01-13 18:00,480.93,0.120233429
2016-01-13 18:15,275.38,0.068845474
2016-01-13 18:30,3484.84,0.871210205
2016-01-13 18:45,299.29,0.07482325
2016-01-13 19:00,1559.18,0.389793945
2016-01-13 19:15,223.54,0.055886055
2016-01-13 19:30,218.50,0.054623848
2016-01-13 19:45,236.55,0.059137375
2016-01-13 20:00,305.25,0.07631266
2016-01-13 20:15,387.07,0.096768738
2016-01-13 20:30,187.77,0.046942562
2016-01-13 20:45,2343.78,0.585944336
2016-01-13 21:00,310.57,0.077641472
2016-01-13 21:15,6350.65,1.587663574
2016-01-13 21:30,2261.08,0.565269104
2016-01-13 21:45,442.81,0.110701469
2016-01-13 22:00,384.44,0.096109024
2016-01-13 22:15,390.03,0.097507179
2016-01-13 22:30,304.56,0.076139633
2016-01-13 22:45,257.05,0.064262741
2016-01-13 23:00,222.57,0.055641289
2016-01-13 23:15,156.13,0.039032085
2016-01-13 23:30,205.81,0.051451904
2016-01-13 23:45,163.43,0.040857315
2016-01-14 00:00,81.94,0.020485424
2016-01-14 00:15,120.05,0.030012693
